chrom,ident
chr13,0.7917
chr13,0.7917
chr13,0.7917
chr13,0.85
chr13,0.85
chr13,0.9583
chr13,0.8261
chr13,0.8636
chr13,0.8947
chr13,0.85
chr13,0.9167
chr13,0.875
chr13,0.85
chr13,0.8667
chr13,0.8
chr13,0.9167
chr13,0.9167
chr13,1.0
chr13,0.8095
chr13,1.0
chr13,0.7273
chr13,1.0
chr13,1.0
chr13,0.8095
chr13,0.85
chr13,0.7143
chr13,0.8824
chr13,1.0
chr13,1.0
chr13,0.7
chr13,0.7
chr13,0.7333
chr13,0.85
chr13,0.85
chr13,0.8333
chr13,0.9565
chr13,0.8947
chr13,0.8696
chr13,0.8696
chr13,0.8261
chr13,0.8696
chr13,0.8261
chr13,0.7391
chr13,0.88
chr13,0.7391
chr13,1.0
chr13,0.913
chr13,0.8261
chr13,0.7826
chr13,1.0
chr13,0.8261
chr13,0.913
chr13,0.8095
chr13,0.8261
chr13,0.8824
chr13,1.0
chr13,0.8261
chr13,0.913
chr13,0.913
chr13,0.8696
chr13,0.8696
chr13,0.8696
chr13,0.875
chr13,0.8947
chr13,0.9091
chr13,0.9091
chr13,0.8636
chr13,0.9091
chr13,0.8636
chr13,0.7727
chr13,0.9167
chr13,0.7727
chr13,1.0
chr13,0.9091
chr13,0.8636
chr13,0.8182
chr13,1.0
chr13,0.8636
chr13,0.9091
chr13,0.85
chr13,0.8182
chr13,0.8824
chr13,1.0
chr13,0.8636
chr13,0.9091
chr13,0.9091
chr13,0.9091
chr13,0.9091
chr13,0.9091
chr13,0.913
chr13,1.0
chr13,0.9474
chr13,0.8947
chr13,1.0
chr13,0.8947
chr13,0.7895
chr13,0.8947
chr13,0.7895
chr13,1.0
chr13,0.95
chr13,0.8947
chr13,0.7895
chr13,1.0
chr13,0.8947
chr13,0.95
chr13,0.7895
chr13,0.85
chr13,0.8824
chr13,1.0
chr13,0.8947
chr13,0.95
chr13,0.95
chr13,1.0
chr13,1.0
chr13,1.0
chr13,0.9474
chr13,0.9
chr13,0.85
chr13,1.0
chr13,0.85
chr13,0.75
chr13,0.85
chr13,0.75
chr13,1.0
chr13,0.9524
chr13,0.85
chr13,0.8182
chr13,1.0
chr13,0.85
chr13,0.9524
chr13,0.8
chr13,0.8571
chr13,0.8824
chr13,1.0
chr13,0.85
chr13,0.9524
chr13,0.9524
chr13,1.0
chr13,1.0
chr13,1.0
chr13,0.9
chr13,0.9091
chr13,0.9
chr13,0.9167
chr13,0.8333
chr13,0.9167
chr13,0.8333
chr13,1.0
chr13,0.8571
chr13,0.913
chr13,0.7826
chr13,1.0
chr13,0.913
chr13,0.8571
chr13,0.85
chr13,0.7619
chr13,0.8824
chr13,1.0
chr13,0.9167
chr13,0.8182
chr13,0.8182
chr13,0.8636
chr13,0.9
chr13,0.9
chr13,0.9565
chr13,0.8571
chr13,0.875
chr13,0.7917
chr13,0.875
chr13,0.7917
chr13,1.0
chr13,0.8636
chr13,0.8696
chr13,0.8636
chr13,1.0
chr13,0.8696
chr13,0.8636
chr13,0.8
chr13,0.7727
chr13,0.8824
chr13,1.0
chr13,0.875
chr13,0.8636
chr13,0.8636
chr13,0.8571
chr13,0.8571
chr13,0.8571
chr13,0.8571
chr13,0.85
chr13,0.75
chr13,0.85
chr13,0.75
chr13,1.0
chr13,0.9524
chr13,0.85
chr13,0.8182
chr13,1.0
chr13,0.85
chr13,0.9524
chr13,0.8
chr13,0.8571
chr13,0.8824
chr13,1.0
chr13,0.85
chr13,0.9524
chr13,0.9524
chr13,1.0
chr13,1.0
chr13,1.0
chr13,0.9
chr13,0.8857
chr13,0.9167
chr13,0.9167
chr13,1.0
chr13,0.8095
chr13,1.0
chr13,0.7273
chr13,1.0
chr13,1.0
chr13,0.8095
chr13,0.85
chr13,0.7143
chr13,0.8824
chr13,1.0
chr13,1.0
chr13,0.8485
chr13,0.8
chr13,0.8485
chr13,0.85
chr13,0.85
chr13,0.9677
chr13,0.8333
chr13,1.0
chr13,0.7778
chr13,0.7143
chr13,0.913
chr13,0.8
chr13,0.7778
chr13,0.913
chr13,0.7143
chr13,0.9444
chr13,0.7895
chr13,0.7647
chr13,0.875
chr13,0.9167
chr13,0.7429
chr13,0.7778
chr13,0.7429
chr13,0.75
chr13,0.75
chr13,0.8485
chr13,0.8333
chr13,1.0
chr13,0.8333
chr13,0.913
chr13,0.8333
chr13,1.0
chr13,0.913
chr13,0.8333
chr13,0.85
chr13,0.75
chr13,0.8824
chr13,1.0
chr13,0.9167
chr13,0.8333
chr13,0.8333
chr13,0.8333
chr13,0.85
chr13,0.85
chr13,0.875
chr13,0.7778
chr13,0.7143
chr13,0.913
chr13,0.8182
chr13,0.7778
chr13,0.913
chr13,0.7143
chr13,0.9444
chr13,0.7895
chr13,0.7647
chr13,0.875
chr13,0.9167
chr13,0.7083
chr13,0.7083
chr13,0.7083
chr13,0.75
chr13,0.75
chr13,0.875
chr13,1.0
chr13,1.0
chr13,0.7778
chr13,1.0
chr13,1.0
chr13,1.0
chr13,0.7778
chr13,0.7778
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,0.8095
chr13,0.8182
chr13,1.0
chr13,0.8095
chr13,1.0
chr13,0.75
chr13,0.9048
chr13,0.8824
chr13,1.0
chr13,0.8095
chr13,1.0
chr13,1.0
chr13,0.9524
chr13,0.9524
chr13,0.9524
chr13,0.8571
chr13,0.7391
chr13,1.0
chr13,1.0
chr13,0.8095
chr13,0.85
chr13,0.7143
chr13,0.8824
chr13,1.0
chr13,1.0
chr13,0.7826
chr13,0.7826
chr13,0.8261
chr13,0.85
chr13,0.85
chr13,0.9565
chr13,0.7778
chr13,0.7273
chr13,0.8182
chr13,0.8333
chr13,0.9
chr13,0.7647
chr13,0.875
chr13,0.7273
chr13,0.8182
chr13,0.8182
chr13,0.8182
chr13,0.8182
chr13,0.8182
chr13,0.7727
chr13,1.0
chr13,1.0
chr13,0.7778
chr13,0.7778
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,0.8095
chr13,0.85
chr13,0.7143
chr13,0.8824
chr13,1.0
chr13,1.0
chr13,0.7826
chr13,0.7826
chr13,0.8261
chr13,0.85
chr13,0.85
chr13,0.9565
chr13,0.75
chr13,0.9048
chr13,0.8824
chr13,1.0
chr13,0.8095
chr13,1.0
chr13,1.0
chr13,0.9524
chr13,0.9524
chr13,0.9524
chr13,0.8571
chr13,0.8333
chr13,0.7647
chr13,0.875
chr13,0.85
chr13,0.75
chr13,0.75
chr13,0.8
chr13,0.8
chr13,0.8
chr13,0.85
chr13,0.7647
chr13,0.875
chr13,0.7143
chr13,0.9048
chr13,0.9048
chr13,0.8571
chr13,0.8571
chr13,0.7619
chr13,1.0
chr13,0.8824
chr13,0.8824
chr13,0.8824
chr13,0.8824
chr13,0.8824
chr13,0.8824
chr13,0.8824
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,0.7917
chr13,0.7917
chr13,0.7917
chr13,0.85
chr13,0.85
chr13,0.9583
chr13,0.8667
chr13,0.9667
chr13,0.9524
chr13,0.9524
chr13,0.8667
chr13,0.8333
chr13,0.9524
chr13,0.9524
chr13,0.8125
chr13,1.0
chr13,1.0
chr13,0.8667
chr13,1.0
chr13,0.9
chr13,0.9
chr15,0.7
chr15,0.8333
chr15,0.7857
chr15,0.7778
chr15,1.0
chr15,0.7368
chr15,1.0
chr15,0.7308
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.8333
chr15,0.7692
chr15,0.7333
chr15,0.8947
chr15,0.7
chr15,1.0
chr15,0.8
chr15,0.8
chr15,0.75
chr15,0.7647
chr15,0.8095
chr15,0.7812
chr15,0.7647
chr15,0.6875
chr15,1.0
chr15,0.8947
chr15,0.7391
chr15,0.8125
chr15,0.8421
chr15,0.875
chr15,0.6818
chr15,0.6957
chr15,0.7692
chr15,0.7368
chr15,0.8125
chr15,0.7692
chr15,0.8333
chr15,0.8421
chr15,0.7647
chr15,0.8125
chr15,0.8125
chr15,0.7391
chr15,0.9167
chr15,0.7391
chr15,1.0
chr15,0.8462
chr15,0.8333
chr15,0.7391
chr15,0.8947
chr15,0.7647
chr15,0.7308
chr15,0.8125
chr15,0.7826
chr15,0.7895
chr15,1.0
chr15,0.8333
chr15,0.7368
chr15,0.8125
chr15,0.8333
chr15,0.7188
chr15,0.7188
chr15,1.0
chr15,0.6842
chr15,0.6667
chr15,0.8438
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.625
chr15,0.7273
chr15,0.9412
chr15,0.7059
chr15,0.8571
chr15,1.0
chr15,0.8
chr15,0.8095
chr15,0.9
chr15,0.7647
chr15,0.7391
chr15,0.9091
chr15,0.7059
chr15,0.6875
chr15,0.9167
chr15,0.7059
chr15,1.0
chr15,0.75
chr15,0.8182
chr15,0.875
chr15,0.9545
chr15,0.9565
chr15,0.8125
chr15,0.9474
chr15,0.75
chr15,0.7812
chr15,0.8333
chr15,0.7391
chr15,0.75
chr15,0.75
chr15,0.7727
chr15,0.9167
chr15,0.9545
chr15,1.0
chr15,0.625
chr15,0.6667
chr15,1.0
chr15,0.6842
chr15,0.7647
chr15,0.6522
chr15,0.75
chr15,0.9565
chr15,0.7727
chr15,1.0
chr15,0.8333
chr15,0.9474
chr15,0.75
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,1.0
chr15,0.8333
chr15,1.0
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,0.9091
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,1.0
chr15,0.8333
chr15,0.8333
chr15,1.0
chr15,0.8333
chr15,1.0
chr15,0.9167
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,0.9167
chr15,0.75
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,1.0
chr15,1.0
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,1.0
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,0.8333
chr15,1.0
chr15,0.8333
chr15,1.0
chr15,0.8333
chr15,0.8333
chr15,1.0
chr15,1.0
chr15,0.8947
chr15,0.7778
chr15,0.8276
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.7059
chr15,0.7931
chr15,0.6154
chr15,0.8824
chr15,0.75
chr15,1.0
chr15,0.9333
chr15,0.7368
chr15,0.75
chr15,1.0
chr15,0.8095
chr15,0.75
chr15,0.8235
chr15,0.875
chr15,1.0
chr15,0.8824
chr15,0.6957
chr15,0.9412
chr15,0.8421
chr15,0.875
chr15,0.7273
chr15,0.7391
chr15,0.8889
chr15,0.7368
chr15,0.9412
chr15,0.8571
chr15,0.8333
chr15,0.7895
chr15,1.0
chr15,0.9412
chr15,0.9412
chr15,0.9167
chr15,0.6957
chr15,1.0
chr15,0.8462
chr15,0.7778
chr15,0.6957
chr15,0.8947
chr15,1.0
chr15,0.8846
chr15,0.9412
chr15,0.6522
chr15,0.8421
chr15,1.0
chr15,0.8333
chr15,0.7368
chr15,0.9412
chr15,1.0
chr15,0.8947
chr15,0.7778
chr15,0.8214
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.7059
chr15,0.7857
chr15,0.64
chr15,0.8824
chr15,0.7407
chr15,1.0
chr15,0.9333
chr15,0.7368
chr15,0.75
chr15,1.0
chr15,0.8095
chr15,0.68
chr15,0.8235
chr15,0.875
chr15,1.0
chr15,0.8824
chr15,0.6957
chr15,0.9412
chr15,0.8421
chr15,0.875
chr15,0.7273
chr15,0.7391
chr15,0.8846
chr15,0.7368
chr15,0.9412
chr15,0.8519
chr15,0.8333
chr15,0.7895
chr15,1.0
chr15,0.9412
chr15,0.9412
chr15,0.8636
chr15,0.9167
chr15,0.6957
chr15,1.0
chr15,0.84
chr15,0.7778
chr15,0.6957
chr15,0.8947
chr15,1.0
chr15,0.88
chr15,0.9412
chr15,0.68
chr15,0.8421
chr15,1.0
chr15,0.8333
chr15,0.7368
chr15,0.9412
chr15,0.8
chr15,1.0
chr15,0.8
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.8889
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.8
chr15,1.0
chr15,1.0
chr15,0.8
chr15,1.0
chr15,0.8
chr15,0.8
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.9
chr15,0.875
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.8
chr15,0.8
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.8
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.8
chr15,1.0
chr15,0.8
chr15,1.0
chr15,1.0
chr15,0.7222
chr15,0.9474
chr15,0.8
chr15,0.8333
chr15,0.8
chr15,0.7778
chr15,0.7368
chr15,0.6842
chr15,0.7895
chr15,0.6842
chr15,0.8
chr15,0.8235
chr15,0.8421
chr15,0.6842
chr15,0.8947
chr15,0.9048
chr15,0.6842
chr15,0.9412
chr15,0.8889
chr15,0.8571
chr15,0.7895
chr15,0.6842
chr15,0.8421
chr15,0.8947
chr15,0.75
chr15,0.7727
chr15,0.7826
chr15,0.8421
chr15,0.6842
chr15,0.8421
chr15,0.7368
chr15,1.0
chr15,0.8947
chr15,0.8947
chr15,0.8421
chr15,0.8421
chr15,0.8947
chr15,0.75
chr15,0.6842
chr15,0.8
chr15,0.7895
chr15,0.8889
chr15,0.6842
chr15,0.8421
chr15,0.8947
chr15,0.7368
chr15,0.8421
chr15,0.6842
chr15,0.9474
chr15,0.8
chr15,1.0
chr15,0.6842
chr15,0.8421
chr15,0.7778
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.8235
chr15,0.8889
chr15,0.6667
chr15,0.8889
chr15,0.6667
chr15,1.0
chr15,0.8
chr15,0.8
chr15,0.7368
chr15,0.7778
chr15,0.8
chr15,0.7727
chr15,0.7778
chr15,0.6875
chr15,1.0
chr15,0.8889
chr15,0.6667
chr15,0.8333
chr15,0.8333
chr15,0.875
chr15,0.6667
chr15,0.6667
chr15,0.8333
chr15,0.7368
chr15,0.8333
chr15,0.8889
chr15,0.8333
chr15,0.8333
chr15,0.7778
chr15,0.8333
chr15,0.8333
chr15,0.7778
chr15,0.9167
chr15,0.6667
chr15,1.0
chr15,0.8889
chr15,0.8333
chr15,0.6667
chr15,0.8889
chr15,0.7778
chr15,0.7778
chr15,0.8333
chr15,0.7727
chr15,0.7778
chr15,1.0
chr15,0.8333
chr15,0.7368
chr15,0.8333
chr15,0.8
chr15,0.8333
chr15,0.8
chr15,0.8235
chr15,0.8065
chr15,0.8
chr15,0.8421
chr15,0.6786
chr15,0.8
chr15,0.8235
chr15,0.8947
chr15,0.7
chr15,0.8421
chr15,0.8571
chr15,0.7647
chr15,1.0
chr15,0.8333
chr15,0.8571
chr15,0.8421
chr15,0.7727
chr15,0.8889
chr15,0.9444
chr15,0.75
chr15,0.7273
chr15,0.7391
chr15,0.931
chr15,0.6842
chr15,0.8889
chr15,0.8667
chr15,1.0
chr15,0.9474
chr15,0.8421
chr15,0.8889
chr15,0.8889
chr15,0.75
chr15,0.75
chr15,0.7273
chr15,0.8
chr15,0.7667
chr15,0.9444
chr15,0.7727
chr15,0.7895
chr15,0.8421
chr15,0.7931
chr15,0.8889
chr15,0.7391
chr15,1.0
chr15,0.8
chr15,1.0
chr15,0.6842
chr15,0.8889
chr15,1.0
chr15,1.0
chr15,0.8889
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.8
chr15,1.0
chr15,1.0
chr15,0.8
chr15,1.0
chr15,0.8
chr15,0.8
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.9
chr15,0.875
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.8
chr15,0.8
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.8
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.8
chr15,1.0
chr15,0.8
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.8333
chr15,1.0
chr15,1.0
chr15,0.8333
chr15,1.0
chr15,0.8333
chr15,0.8333
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.8333
chr15,0.8333
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.8333
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.8333
chr15,1.0
chr15,0.8333
chr15,1.0
chr15,1.0
chr15,0.8889
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.8
chr15,1.0
chr15,1.0
chr15,0.8
chr15,1.0
chr15,0.8
chr15,0.8
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.9
chr15,0.875
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.8
chr15,0.8
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.8
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.8
chr15,1.0
chr15,0.8
chr15,1.0
chr15,1.0
chr15,0.7647
chr15,0.625
chr15,0.8235
chr15,0.625
chr15,0.8889
chr15,0.6875
chr15,0.7647
chr15,0.7895
chr15,0.7059
chr15,0.7647
chr15,0.7727
chr15,0.8125
chr15,0.7333
chr15,0.8182
chr15,0.8235
chr15,0.625
chr15,0.75
chr15,0.8824
chr15,0.8571
chr15,0.625
chr15,0.625
chr15,0.75
chr15,0.7778
chr15,0.75
chr15,0.7647
chr15,0.9091
chr15,0.8889
chr15,0.7059
chr15,0.75
chr15,0.75
chr15,0.7059
chr15,0.8182
chr15,0.625
chr15,0.8889
chr15,0.8235
chr15,0.8824
chr15,0.625
chr15,0.6875
chr15,0.7059
chr15,0.6875
chr15,0.75
chr15,0.7727
chr15,0.8235
chr15,0.8889
chr15,0.9091
chr15,0.7778
chr15,0.75
chr15,0.7143
chr15,0.9412
chr15,0.6552
chr15,1.0
chr15,0.8667
chr15,0.75
chr15,0.75
chr15,0.8235
chr15,0.6667
chr15,0.697
chr15,0.8333
chr15,0.75
chr15,1.0
chr15,0.9412
chr15,0.6818
chr15,0.8824
chr15,0.7895
chr15,0.875
chr15,0.6818
chr15,0.6522
chr15,0.8667
chr15,0.7895
chr15,0.8824
chr15,0.8333
chr15,0.8421
chr15,0.8235
chr15,0.8824
chr15,0.8824
chr15,0.7727
chr15,0.9167
chr15,0.6818
chr15,1.0
chr15,0.7917
chr15,0.8889
chr15,0.6818
chr15,0.7368
chr15,0.8235
chr15,0.7391
chr15,0.8824
chr15,0.6957
chr15,0.7895
chr15,1.0
chr15,0.8333
chr15,0.7895
chr15,0.8824
chr15,0.7059
chr15,0.8571
chr15,1.0
chr15,0.8
chr15,0.8095
chr15,0.9
chr15,0.7647
chr15,0.7391
chr15,0.8611
chr15,0.7059
chr15,0.6875
chr15,0.9167
chr15,0.7059
chr15,1.0
chr15,0.75
chr15,0.8182
chr15,0.875
chr15,0.9545
chr15,0.9565
chr15,0.7714
chr15,0.9474
chr15,0.75
chr15,0.7714
chr15,0.8333
chr15,0.7391
chr15,0.7647
chr15,0.75
chr15,0.75
chr15,0.7727
chr15,0.9167
chr15,0.9545
chr15,1.0
chr15,0.625
chr15,0.6667
chr15,1.0
chr15,0.6842
chr15,0.7647
chr15,0.6522
chr15,0.75
chr15,0.9565
chr15,0.7727
chr15,1.0
chr15,0.8333
chr15,0.9474
chr15,0.75
chr15,0.7059
chr15,1.0
chr15,0.8824
chr15,0.75
chr15,0.8
chr15,0.8824
chr15,0.7368
chr15,0.7059
chr15,0.8333
chr15,0.75
chr15,1.0
chr15,1.0
chr15,0.7059
chr15,0.9412
chr15,0.8421
chr15,0.875
chr15,0.7059
chr15,0.7059
chr15,0.9412
chr15,0.7895
chr15,0.9412
chr15,0.9412
chr15,0.8333
chr15,0.8947
chr15,0.8824
chr15,0.9412
chr15,0.9412
chr15,0.8824
chr15,0.9167
chr15,0.7059
chr15,1.0
chr15,1.0
chr15,0.8889
chr15,0.7059
chr15,0.8235
chr15,0.8824
chr15,0.8235
chr15,0.9412
chr15,0.7059
chr15,0.8421
chr15,1.0
chr15,0.8333
chr15,0.7895
chr15,0.9412
chr15,1.0
chr15,0.8
chr15,0.8095
chr15,0.9
chr15,0.7647
chr15,0.7391
chr15,0.875
chr15,0.7059
chr15,0.6875
chr15,0.9167
chr15,0.7059
chr15,1.0
chr15,0.75
chr15,0.8182
chr15,0.875
chr15,0.9545
chr15,0.9565
chr15,0.7143
chr15,0.9474
chr15,0.75
chr15,0.7241
chr15,0.8333
chr15,0.7391
chr15,0.7647
chr15,0.75
chr15,0.75
chr15,0.7727
chr15,0.9167
chr15,0.9545
chr15,1.0
chr15,0.75
chr15,0.6667
chr15,1.0
chr15,0.6842
chr15,0.7647
chr15,0.7143
chr15,0.75
chr15,0.9565
chr15,0.7727
chr15,1.0
chr15,0.8333
chr15,0.9474
chr15,0.75
chr15,1.0
chr15,0.8
chr15,1.0
chr15,1.0
chr15,0.8
chr15,1.0
chr15,0.8
chr15,0.8
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.9
chr15,0.875
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.8
chr15,0.8
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.8
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,1.0
chr15,0.8
chr15,1.0
chr15,0.8
chr15,1.0
chr15,1.0
chr15,0.7368
chr15,0.8
chr15,0.9333
chr15,0.7059
chr15,0.8
chr15,0.8235
chr15,0.8
chr15,1.0
chr15,0.8667
chr15,0.8
chr15,0.9333
chr15,0.8235
chr15,0.875
chr15,0.8
chr15,0.8
chr15,0.9333
chr15,0.8
chr15,0.9333
chr15,0.8667
chr15,0.8333
chr15,0.7647
chr15,0.9333
chr15,0.9333
chr15,0.9333
chr15,0.9333
chr15,0.9167
chr15,0.8
chr15,1.0
chr15,0.8667
chr15,0.7647
chr15,0.8
chr15,0.8
chr15,0.9333
chr15,0.9333
chr15,0.9333
chr15,0.8
chr15,0.8235
chr15,1.0
chr15,0.8333
chr15,0.8
chr15,0.9333
chr15,0.7368
chr15,0.7368
chr15,0.8947
chr15,0.7727
chr15,0.8947
chr15,0.75
chr15,0.75
chr15,0.75
chr15,0.8095
chr15,0.7895
chr15,0.8421
chr15,0.75
chr15,0.7619
chr15,0.7619
chr15,0.7895
chr15,0.7368
chr15,0.7895
chr15,0.75
chr15,1.0
chr15,0.85
chr15,0.7368
chr15,0.7895
chr15,0.7895
chr15,0.7368
chr15,0.75
chr15,0.7619
chr15,0.8
chr15,0.75
chr15,0.85
chr15,0.8095
chr15,0.7895
chr15,0.7368
chr15,0.7368
chr15,0.7895
chr15,0.7727
chr15,0.8947
chr15,0.8
chr15,1.0
chr15,0.7368
chr15,0.7895
chr15,0.7647
chr15,0.65
chr15,0.9
chr15,0.7059
chr15,0.6875
chr15,0.9167
chr15,0.9
chr15,0.75
chr15,0.75
chr15,0.875
chr15,0.9
chr15,0.9
chr15,0.75
chr15,1.0
chr15,0.75
chr15,0.75
chr15,0.8333
chr15,0.7
chr15,0.7647
chr15,0.75
chr15,0.75
chr15,0.75
chr15,0.9167
chr15,0.85
chr15,1.0
chr15,0.8
chr15,0.6667
chr15,0.9
chr15,0.7
chr15,0.7647
chr15,0.65
chr15,0.75
chr15,0.9
chr15,0.7
chr15,1.0
chr15,0.8333
chr15,1.0
chr15,0.75
chr15,0.8095
chr15,0.7647
chr15,0.8235
chr15,0.875
chr15,1.0
chr15,0.8824
chr15,0.7647
chr15,0.9412
chr15,0.8421
chr15,0.875
chr15,0.7647
chr15,0.7647
chr15,0.9412
chr15,0.7647
chr15,0.9412
chr15,0.8235
chr15,0.8333
chr15,0.7895
chr15,1.0
chr15,0.9412
chr15,0.9412
chr15,1.0
chr15,0.9167
chr15,0.7647
chr15,1.0
chr15,0.8824
chr15,0.7778
chr15,0.7647
chr15,0.8947
chr15,1.0
chr15,0.8235
chr15,0.9412
chr15,0.7647
chr15,0.8421
chr15,1.0
chr15,0.8333
chr15,0.7647
chr15,0.9412
chr15,0.6957
chr15,0.8824
chr15,0.75
chr15,0.8571
chr15,0.7368
chr15,0.7391
chr15,0.7619
chr15,0.8095
chr15,0.75
chr15,0.7727
chr15,0.7826
chr15,0.7619
chr15,0.6842
chr15,0.7619
chr15,0.6667
chr15,1.0
chr15,0.8421
chr15,0.8095
chr15,0.7619
chr15,0.7619
chr15,0.8095
chr15,0.75
chr15,0.6957
chr15,0.8
chr15,0.7143
chr15,0.8889
chr15,0.7391
chr15,0.9048
chr15,0.8095
chr15,0.6667
chr15,0.7619
chr15,0.6957
chr15,0.8571
chr15,0.8
chr15,1.0
chr15,0.6842
chr15,0.7619
chr15,0.7059
chr15,0.6875
chr15,0.9167
chr15,0.7059
chr15,0.9565
chr15,0.75
chr15,0.7826
chr15,0.875
chr15,0.9091
chr15,0.913
chr15,0.7188
chr15,0.9474
chr15,0.75
chr15,0.75
chr15,0.8333
chr15,0.7826
chr15,0.7647
chr15,0.75
chr15,0.75
chr15,0.7391
chr15,0.9167
chr15,0.913
chr15,1.0
chr15,0.75
chr15,0.7727
chr15,0.9565
chr15,0.6842
chr15,0.7647
chr15,0.6522
chr15,0.75
chr15,1.0
chr15,0.6667
chr15,1.0
chr15,0.8333
chr15,0.9474
chr15,0.75
chr15,0.8235
chr15,0.8571
chr15,0.8333
chr15,0.7059
chr15,0.8824
chr15,0.9412
chr15,0.75
chr15,0.7059
chr15,0.7059
chr15,0.8824
chr15,0.7059
chr15,0.8824
chr15,0.8333
chr15,1.0
chr15,0.9444
chr15,0.8235
chr15,0.8824
chr15,0.8824
chr15,0.8235
chr15,0.75
chr15,0.7059
chr15,0.8
chr15,0.8333
chr15,0.9444
chr15,0.7059
chr15,0.7647
chr15,0.8235
chr15,0.8235
chr15,0.8824
chr15,0.7059
chr15,1.0
chr15,0.8
chr15,1.0
chr15,0.7059
chr15,0.8824
chr15,0.8333
chr15,0.75
chr15,0.6875
chr15,0.8125
chr15,0.7778
chr15,0.75
chr15,0.6875
chr15,0.6875
chr15,0.8125
chr15,0.6875
chr15,0.8125
chr15,0.75
chr15,0.9167
chr15,0.75
chr15,0.875
chr15,0.8125
chr15,0.8125
chr15,0.875
chr15,0.75
chr15,0.6875
chr15,0.8
chr15,0.75
chr15,0.75
chr15,0.6875
